,dt,inn,gtin,prid,operation_type,cnt
258239,2022-06-20,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,195
260111,2022-06-21,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
261639,2022-06-22,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
261969,2022-06-22,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
276917,2021-12-22,6E13702FD0C465A91622BA2492AEBC03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
281004,2022-06-23,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,225
282846,2022-06-24,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
283460,2022-06-24,6F17E7F0DCF9D86576397DB287FBF988,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
283626,2022-06-24,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
287223,2022-06-27,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
290261,2022-03-15,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
303494,2021-12-25,25FEB747C9E374FD621F95AD6715CF54,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
308655,2022-06-30,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,360
313062,2022-03-17,78C784515F5E7380C60BBF8EBEA2D5CC,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
317228,2022-03-19,B88D3E4A529F3B343BE09CF57EAF6200,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
320540,2022-03-22,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
328139,2021-12-28,5C87E9B71FEC0A6A9C761D46F0B3EB9C,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
328277,2021-12-28,6E13702FD0C465A91622BA2492AEBC03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
330023,2022-07-04,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
330151,2022-07-04,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
331157,2022-07-05,BEFA6942E52A5E993FF60AF339A4DF3D,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
331651,2022-07-05,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
333132,2022-07-06,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
333603,2022-07-06,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
333947,2022-07-06,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
334827,2022-07-07,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
335327,2022-07-07,61BCC483CE152ECF91001E5EE2ACCF56,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
341479,2022-03-24,B5AC9F842641BEE1D6AF2BE17733B389,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
342310,2022-03-25,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
343363,2022-03-25,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
343400,2022-03-25,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,405
348454,2021-12-29,5C87E9B71FEC0A6A9C761D46F0B3EB9C,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
353166,2021-12-31,5C87E9B71FEC0A6A9C761D46F0B3EB9C,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
354128,2022-07-08,FFDA1CDF6A3DE57353D8F70B685F9E78,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
358201,2022-07-12,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
360960,2022-07-13,FDB0881656AB7E5C59068E0A5F324E55,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
361628,2022-07-14,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
362955,2022-03-28,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
363038,2022-03-28,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,300
368125,2022-03-30,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
369005,2022-03-30,5C87E9B71FEC0A6A9C761D46F0B3EB9C,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
369152,2022-03-30,6E13702FD0C465A91622BA2492AEBC03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
369896,2022-03-31,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
378675,2022-07-14,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
380286,2022-07-15,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
384979,2022-07-19,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
387655,2022-04-01,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
388502,2022-04-01,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
391135,2022-04-04,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,210
406335,2022-07-21,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
414409,2022-04-07,61BCC483CE152ECF91001E5EE2ACCF56,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
415740,2022-04-08,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
417194,2022-04-09,5C87E9B71FEC0A6A9C761D46F0B3EB9C,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
432630,2022-07-26,BEFA6942E52A5E993FF60AF339A4DF3D,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
433984,2022-07-27,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
434314,2022-07-27,27960B231942A1913E6246B6B05EA789,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,270
435912,2022-04-11,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
439334,2022-04-13,008CB7C7CF5F835969C486A6133CA952,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
443531,2022-04-14,40E120EADCE926DBCECB86B6639FBA39,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
443572,2022-04-14,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
454249,2022-07-29,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
454827,2022-07-29,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
454841,2022-07-29,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
456577,2022-07-31,25FEB747C9E374FD621F95AD6715CF54,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
456787,2022-07-31,8520ECE7B7D0205CDC739581F039100F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
457190,2022-08-01,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
457274,2022-08-01,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
463942,2022-04-15,FFDA1CDF6A3DE57353D8F70B685F9E78,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
464704,2022-04-15,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
466783,2022-04-17,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
477655,2022-08-03,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
479349,2022-08-04,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
479362,2022-08-04,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
479472,2022-08-04,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
479523,2022-08-04,40E120EADCE926DBCECB86B6639FBA39,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
480298,2022-08-04,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
480316,2022-08-04,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
481271,2022-08-05,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,390
482154,2022-08-05,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
482508,2022-08-05,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
484671,2022-04-18,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
484835,2022-04-18,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
491232,2022-04-20,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
492689,2022-04-21,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
502175,2022-08-08,FDB0881656AB7E5C59068E0A5F324E55,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
503038,2022-08-08,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
506167,2022-08-10,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
506578,2022-08-10,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
511471,2022-04-22,DE3BCDC57A6164B68D30E2481EA9C764,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
513415,2022-04-23,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
515564,2022-04-25,6F17E7F0DCF9D86576397DB287FBF988,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
517144,2022-04-26,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
518410,2022-01-26,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
520463,2022-01-27,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
520738,2022-01-27,7F49BE8EFFB02AB1B54CFFDE28453AB1,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
522027,2022-01-28,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,225
530362,2022-08-15,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
532336,2022-08-16,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
532444,2022-08-16,D6D5275BF046171B4C66E5FF0400ABC7,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,3
533702,2022-08-16,BB180611B68372B5DAAFC04BDEBD5322,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
537182,2022-04-28,4588033B6075DA584FD65844905174A1,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
537638,2022-04-28,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
538746,2022-04-28,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
540163,2022-04-29,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
541098,2022-04-30,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
543925,2022-01-31,D6D5275BF046171B4C66E5FF0400ABC7,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
545268,2022-01-31,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,225
545297,2022-01-31,0A89D3DD9C72890D3FFB861E1CAD1027,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
546586,2022-02-01,8CA5DFA22192A0FE3B3F786104A33E56,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,135
546997,2022-02-01,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
547126,2022-02-01,FFDA1CDF6A3DE57353D8F70B685F9E78,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
548932,2022-02-02,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
550565,2022-08-17,D6D5275BF046171B4C66E5FF0400ABC7,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,27
557740,2022-08-22,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
562579,2022-05-05,7F9825086117BD558A21222DBEB8BE6D,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
562788,2022-05-05,D6D5275BF046171B4C66E5FF0400ABC7,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
566671,2022-08-22,A8E3EBDC355590B789D4417ADA50FE30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
566710,2022-08-22,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
568106,2022-08-23,263069CB979F8AA9C0AC13A014C8DCCE,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
569918,2022-08-24,3A87113AC25EFD88BD3407ACECFA3869,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
571637,2022-08-25,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
572059,2022-08-25,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
572540,2022-08-25,8520ECE7B7D0205CDC739581F039100F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
573449,2022-08-26,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,150
573777,2022-08-26,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,120
576123,2022-08-27,8520ECE7B7D0205CDC739581F039100F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
576474,2022-08-28,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
577652,2022-08-29,1E9AB659E9470CE5A35CF1BA1FD4D490,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
580237,2022-08-30,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
581053,2022-08-31,79E55A5C23CBE17F6D0E0783863CA5EA,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
582676,2022-09-01,4495D25CABA62145FC8F0A5B8B5129B0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,75
582988,2022-09-01,6FAFDC410BD944777ED9D0D1C6C92992,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
583900,2022-09-02,6F17E7F0DCF9D86576397DB287FBF988,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
584476,2022-09-02,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
584484,2022-09-02,15BBDC0571C8EFC07FBF95BF060FE70A,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
584498,2022-09-02,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,195
585774,2022-09-03,3B090758D0CA5E640346F08B91DC50C8,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
587189,2022-09-05,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
587805,2022-09-05,FFDA1CDF6A3DE57353D8F70B685F9E78,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
588511,2022-09-05,74F89F6105EACFA94A98304683229D4F,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,105
588571,2022-09-05,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,90
588635,2022-09-05,F7CF96C0D82D05AA92497790E2B3180B,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,30
590077,2022-09-06,4588033B6075DA584FD65844905174A1,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
590143,2022-09-06,6B0CEF182B7E9DB47AA4DA938170CDAF,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,45
590179,2022-09-06,8CA5DFA22192A0FE3B3F786104A33E56,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,15
591002,2022-09-06,EC32658F10E46693F0E1C98483ABE2A0,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Возврат,1
591506,2022-09-07,5864AE8EB02C52B2258A3DF9CD3B7865,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,Импорт. ЕАЭС,60
