,dt,gtin,prid,sender_inn,receiver_inn,cnt_moved
2211273,2022-04-04,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,B893F71FA73C5D731FAEA68FBE3D60E8,2
2228317,2021-12-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,2
2228550,2021-12-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,20
2228554,2021-12-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,25977F1E02F92D2B5AB3605B196C7ACB,1
2240347,2022-08-10,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,6
2240828,2022-08-10,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,1
2241813,2022-08-10,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,CD2480BB07FCE7AB6AC3606F454C3B1D,2
2306313,2022-02-02,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,004D5A012D14A6D80D083E081DF60249,5A6EBD1790BF9F5415BF14AFDBAA8F05,1
2320106,2022-05-05,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,EA457D1A8294A7B745BD8758B62D9B18,1
2334121,2021-12-07,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3CFB0A1526B2EB13182973A86E9CC944,1
2345011,2022-08-31,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,776D1995E9EF6B37B216B5BCD4183667,2
2371000,2022-07-19,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,EA457D1A8294A7B745BD8758B62D9B18,1793E5118A422CB71F657D667C8350C6,1
2382374,2021-11-25,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,1
2383633,2021-11-25,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,CD2480BB07FCE7AB6AC3606F454C3B1D,23
2386237,2021-11-25,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,51CDCC576C762C54C1517EA0C5B355CC,3
2437262,2021-11-26,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,81AAC456284F455FC2B141E6E8F1A76C,18
2455373,2021-12-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,B6D3FC3661E47A30E2579CF85C81F179,7261D20A432D61D30EAE6F5EDA9690C1,2
2473897,2022-04-05,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,81AAC456284F455FC2B141E6E8F1A76C,4
2475787,2022-04-05,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,D6A06EF9B875E90AC90E0CB07613CCB1,9247B8BB76A06AC18CC19C534AC1B333,3
2491291,2021-12-21,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,2202170A35738E0D29EF8A24BEFF0FBB,3E1573D8103BDB94D83D3E47D20842A4,2
2526863,2022-06-16,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,776D1995E9EF6B37B216B5BCD4183667,5
2537535,2022-09-21,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,EA457D1A8294A7B745BD8758B62D9B18,1
2613898,2022-08-31,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,44
2642161,2022-07-19,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,B5F110B36D2B94BF0AD6CC029167FAF8,6
2649723,2021-11-25,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,939BCD2D63EA509F326C4D0CB80CFAA2,1
2668129,2022-06-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,15D2998AB2ABC00A95C7A7E83CB83791,24
2676783,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,939BCD2D63EA509F326C4D0CB80CFAA2,4
2677015,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,2C19C5D8D7BE1E509803209275C19E58,1
2719232,2021-12-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,EC76CC23A779839DBB767E21ACDB5AE7,74E3CA7AF0213EEB6E424C96892A3D00,1
2721031,2021-12-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,004D5A012D14A6D80D083E081DF60249,CB210CD5B63B750762621DA1A98020F5,1
2723805,2021-12-15,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,B6D3FC3661E47A30E2579CF85C81F179,FA5819462A2F8CBAF8613E2E961873B9,6
2736890,2022-04-06,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,81AAC456284F455FC2B141E6E8F1A76C,18
2763968,2022-08-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,3
2784821,2022-06-16,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,7D7A21ACC929FAD6E4D122E059AE7622,1
2787080,2022-06-16,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,12
2790439,2022-06-17,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,18
2803500,2022-09-22,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,3
2853134,2022-09-26,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,B12B1D05C1B43DD2B7BC0902584D11B1,1
2859974,2021-12-07,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,DD3924C3F35CFC1D7AD5006C710DB029,12
2874861,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,C5C571268054CF5856530C5284D8678C,2
2876768,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,1
2899888,2021-11-26,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,1723501B9C949468ED461F1FCE4A2A5A,1
2907634,2022-07-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,87
2919083,2022-03-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,C0C8D0584CFFD567BC55A2AED97EE2E7,776D1995E9EF6B37B216B5BCD4183667,1
2925002,2022-07-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,004D5A012D14A6D80D083E081DF60249,40DE1912C3CF42A4D081F23F431A4328,1
2932531,2022-06-02,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,2
2938800,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,1
2975869,2022-01-17,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,5CA5217DFC39CEBBD84486C20819E680,6
3001721,2022-04-06,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,2
3051869,2022-06-17,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,939BCD2D63EA509F326C4D0CB80CFAA2,4
3057000,2022-03-09,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,C0C8D0584CFFD567BC55A2AED97EE2E7,DD15486F39C126D18B079E7D41776457,1
3114269,2022-09-27,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,6E1CCB0970E0E4942251F4EEEAF49A0F,2
3121429,2021-12-08,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,34
3125995,2021-12-08,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,02692E75D31AD80CB5BF6A0293698518,B79F70B3FF9AC37E82BA8849FFAA7ADD,1
3132889,2022-08-10,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,28
3139074,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,776D1995E9EF6B37B216B5BCD4183667,2
3139833,2022-09-01,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,A2630E906B9179D778C997A8F394CF7A,2D267866AC6FF4724912ECB64E551DD6,1
3160625,2021-11-26,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,7
3169260,2022-07-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,EA457D1A8294A7B745BD8758B62D9B18,1
3188988,2022-07-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,B3E7C89F16645E7F5948929E4E319DA2,1
3189036,2022-07-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,A2630E906B9179D778C997A8F394CF7A,C95A132107AB9D81E0E5FF868787F52D,1
3192491,2022-06-02,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,15D2998AB2ABC00A95C7A7E83CB83791,6
3202279,2022-09-02,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,CD2480BB07FCE7AB6AC3606F454C3B1D,9
3203484,2022-09-02,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,6
3223752,2021-11-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,DD3924C3F35CFC1D7AD5006C710DB029,6
3239269,2022-01-17,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,0E8EEC5192C68CF67F0E02AE30AFB56A,70
3265100,2022-04-07,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,51CDCC576C762C54C1517EA0C5B355CC,27
3290107,2022-08-12,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,3
3294350,2022-01-10,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,8
3307596,2022-06-17,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,34C01F005205FB8538A071621EF6AD39,1
3325485,2022-09-23,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,0E8EEC5192C68CF67F0E02AE30AFB56A,7AE291174ACC074BCF4A967D2AF6ADD4,1
3378770,2022-09-28,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,3
3391068,2022-08-10,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,1B21501754F0FDAFFA5091386B0FF631,DE3A93AF2537F42FCAD13ACF397FC220,1
3398590,2022-09-02,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,A2630E906B9179D778C997A8F394CF7A,1
3421338,2022-06-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,39
3436803,2022-07-21,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,A2630E906B9179D778C997A8F394CF7A,E39F23C214DE5F946097FDC2F78A08E6,1
3440425,2022-03-14,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,004D5A012D14A6D80D083E081DF60249,370E9B67E3CA374624A40F61D24B9C57,1
3451756,2022-07-15,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,A2630E906B9179D778C997A8F394CF7A,1
3455918,2022-06-03,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,D6A06EF9B875E90AC90E0CB07613CCB1,78DBB2AC246354B6A439479E35BE7B28,3
3473302,2022-05-19,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,32
3482384,2021-11-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3CFB0A1526B2EB13182973A86E9CC944,1
3502642,2022-01-18,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,2F5F4E850A10E61D7C8D66A494E72C99,2
3504686,2021-12-15,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,12
3507606,2021-12-15,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,CD2480BB07FCE7AB6AC3606F454C3B1D,112
3508943,2021-12-15,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,2
3511293,2021-12-16,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,34C01F005205FB8538A071621EF6AD39,2
3536609,2021-12-22,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,776D1995E9EF6B37B216B5BCD4183667,2
3560686,2022-01-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,30
3573314,2022-06-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,3
3586804,2022-09-23,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,81AAC456284F455FC2B141E6E8F1A76C,6
3615278,2022-02-04,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,004D5A012D14A6D80D083E081DF60249,13BC7E40DF872B91AC21EEDA69CECB9C,1
3625435,2022-05-12,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,B6D3FC3661E47A30E2579CF85C81F179,F3907BFDD402FD883DCCEE92AF490A74,1
3644338,2021-12-08,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,B893F71FA73C5D731FAEA68FBE3D60E8,2
3645126,2021-12-08,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,B6D3FC3661E47A30E2579CF85C81F179,F3907BFDD402FD883DCCEE92AF490A74,1
3645391,2021-12-08,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,DD3924C3F35CFC1D7AD5006C710DB029,9
3657621,2022-08-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,8
3685319,2021-11-28,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,CD2480BB07FCE7AB6AC3606F454C3B1D,18
3685343,2021-11-28,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,1
3695414,2022-07-21,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,5AE23EAAAC61FCF3D4FB7EF4618AFCEB,3
3721749,2022-06-06,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,64B90FE47A160A498E73C270D70F843D,3
3727398,2022-09-05,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,776D1995E9EF6B37B216B5BCD4183667,1
3741871,2021-11-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,40112E7F1748979078B0B3431F7AFB91,3
3743929,2021-11-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,004D5A012D14A6D80D083E081DF60249,294E37BE14E078354813C78B25D3B942,1
3798768,2021-12-22,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,5
3818243,2022-01-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,7
3822536,2022-01-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,2F5F4E850A10E61D7C8D66A494E72C99,1
3832335,2022-06-20,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,2528090D4C207B66D2379E1B21FBCB17,12
3839254,2022-06-21,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,2F5F4E850A10E61D7C8D66A494E72C99,2
3849942,2022-09-25,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,EA457D1A8294A7B745BD8758B62D9B18,1793E5118A422CB71F657D667C8350C6,1
3850594,2022-09-26,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,776D1995E9EF6B37B216B5BCD4183667,1
3901946,2022-09-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,B5F110B36D2B94BF0AD6CC029167FAF8,5
3910783,2021-12-09,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,25977F1E02F92D2B5AB3605B196C7ACB,7C7AAB8C61377F531FB64C0AC42A89B2,1
3912390,2021-12-09,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,EA457D1A8294A7B745BD8758B62D9B18,2F70300FE65C7035FAD611D0022674B5,1
3913459,2022-08-11,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,81AAC456284F455FC2B141E6E8F1A76C,6
3925727,2022-09-05,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,519FAA35A100FDE63A67CDB1A9CB720A,2
3926091,2022-09-05,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,64B90FE47A160A498E73C270D70F843D,9
3937958,2022-06-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,81AAC456284F455FC2B141E6E8F1A76C,14
3941620,2022-06-30,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,A2630E906B9179D778C997A8F394CF7A,42FD7744C3688EFA956EBF4E481D7905,1
3943206,2022-06-30,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,6B8E111AB5B5C556C0AEA292ACA4D88B,8
3947885,2021-11-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,2
3951286,2021-11-29,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,25977F1E02F92D2B5AB3605B196C7ACB,6
3957717,2022-07-22,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,D7AA06DA70CAF16AA58E53C3DF109178,1
3958047,2022-07-22,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,7D7A21ACC929FAD6E4D122E059AE7622,1
3960158,2022-07-22,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,A2630E906B9179D778C997A8F394CF7A,1
3977883,2022-07-18,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,185A7AE8AA840E2FF0E277C91F43985F,3
3982514,2022-06-06,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,D3F8B286B949AD667511C6963E910114,11
3982861,2022-06-06,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3C26A843307263F342805F5C84C862D3,9
3989142,2022-09-06,87D6169E49E494EF8C40B172C73DE9A8,77F82E55113DC87D9DD6E67AC7C3B6A7,77F82E55113DC87D9DD6E67AC7C3B6A7,3CFB0A1526B2EB13182973A86E9CC944,2
